브랜드명,국가,스킨케어,제품명,Id,가격,전성분표기,효능,피부타입,이미지url,비건인증
멜릭서,한국,로션/크림,멜릭서 비건 릴리프 페이셜 모이스처라이저,ML6,48000,"정제수,녹차추출물,글리세린,다이프로필렌글라이콜,프로판다이올,메틸트라이메티콘,펜틸렌글라이콜,다이페닐실록시페닐트라이메티콘,펜타에리스리틸테트라에틸헥사노에이트,살구씨오일,1❤️2-헥산다이올,블랙커민씨오일,포도씨오일,병풀잎추출물,오카무라큰실말추출물,흰버드나무껍질추출물,커피콩추출물,인도멀구슬나무잎추출물,라벤더오일,베르가모트잎추출물,인도멀구슬나무꽃추출물,소나무잎추출물,마조람잎오일,카카오씨추출물,캐모마일꽃오일,다이글리세린,폴리메틸실세스퀴옥세인,소듐폴리아크릴로일다이메틸타우레이트,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,하이드록시아세토페논,트로메타민,데실글루코사이드,에틸헥실글리세린,소듐파이테이트,덱스트린,토코페롤,잔탄검,리날룰","수분공급, 진정, 영양","민감성, 지성, 복합성",https://kr.melixirskincare.com/web/product/tiny/202304/9bd9062d216dfa12d641e78e04ddc963.jpg,PETA
멜릭서,한국,로션/크림,멜릭서 비건 비타민C 하이드레이션 크림,ML7,52000,"정제수,글리세린,부틸렌글라이콜,메도우폼씨오일,다이카프릴릴카보네이트,3-O-에틸아스코빅애씨드,부틸렌글라이콜다이카프릴레이트/다이카프레이트,다이글리세린,다이아이소스테아릴말레이트,하이드로제네이티드폴리(C6-14올레핀),나이아신아마이드,세테아릴알코올,피토스테릴/이소스테아릴/세틸/스테아릴/베헤닐다이머디리놀리에이트,폴리글리세릴-3메틸글루코오스다이스테아레이트,1❤️2-헥산다이올,펜틸렌글라이콜,폴리글리세릴-3다이스테아레이트,베헤닐알코올,글리세릴스테아레이트,하이드로제네이티드올리브오일라우릴에스터,클로렐라불가리스추출물,카나우바왁스,인도멀구슬나무꽃추출물,홀리바질잎추출물,연필향나무오일,라벤더오일,인도멀구슬나무잎추출물,로즈마리잎오일,카카오씨추출물,울금뿌리추출물,유칼립투스잎오일,참산호말추출물,레몬껍질오일,오렌지껍질오일,스피어민트잎오일,만다린껍질오일,자몽껍질오일,카프릴릭/카프릭트라이글리세라이드,팔미틱애씨드,스테아릭애씨드,글루코오스,베헤닉애씨드,카프릴릴글라이콜,다이포타슘글리시리제이트,프룩토올리고사카라이드,프룩토오스,글리세릴스테아레이트시트레이트,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,에틸헥실글리세린,알란토인,트라이소듐에틸렌다이아민다이석시네이트,미리스틱애씨드,솔비탄아이소스테아레이트,유비퀴논,아스코빌테트라이소팔미테이트,덱스트린,토코페롤,C12-16알코올,스테아릴알코올,잔탄검,리모넨,리날룰,시트랄","수분공급, 미백","건성용, 모든피부",https://kr.melixirskincare.com/web/product/tiny/202304/727f4e1abe272f55b53dbb49d92e1efa.jpg,PETA
보나쥬르,한국,스킨/토너,가지 데일리 BHA 토너 205ml,BJ1,25000,"가지열매추출물,흰버드나무껍질추출물,1❤️2-헥산다이올,부틸렌글라이콜,프로판다이올,로우스위트블루베리추출물,루페올,살리실릭애씨드,다이포타슘글리시리제이트,카프릴하이드록사믹애씨드,카프릴릴/카프릴글루코사이드,유향나무오일,삼나무잎추출물,연꽃잎추출물,효모발효물,정제수,알지닌","저자극, 각질케어","지성, 복합성",https://www.bonajour.com/web/product/big/202303/c737f634cef59995219d13cb1bb64846.jpg,VeganSociety
보나쥬르,한국,스킨/토너,그린티 워터 토너 205ml,BJ2,24000,"정제수,녹차추출물,부틸렌글라이콜,1❤️2-헥산다이올,소듐하이알루로네이트,소듐아세틸레이티드하이알루로네이트,하이드롤라이즈드하이알루로닉애씨드,글리세린,다이포타슘글리시리제이트,에스에이치-데카펩타이드-7,에스에이치-옥타펩타이드-4,에스에이치-올리고펩타이드-9,에스에이치-펜타펩타이드-19,카퍼트라이펩타이드-1,에스에이치-폴리펩타이드-7,프로판다이올,카프릴하이드록사믹애씨드,에틸헥실글리세린,카보머,알지닌,알란토인,펜틸렌글라이콜,카프릴릴글라이콜","수분공급, 피부진정","중성, 건성",https://www.bonajour.com/web/product/big/202211/32ac91ce5260ff7c5976d6f965b7a894.jpg,VeganSociety
보나쥬르,한국,스킨/토너,센텔라 리페어 스킨 토너 150ml,BJ3,26000,"병풀추출물,마트리카리아꽃수,글리세린,삼백초잎/뿌리추출물,뽕나무껍질추출물,귤껍질추출물,유칼립투스잎추출물,블랙윌로우나무껍질추출물,소듐하이알루로네이트,소듐구아이아줄렌설포네이트,베타인,알란토인,다이프로필렌글라이콜,부틸렌글라이콜,펜틸렌글라이콜,카프릴릴글라이콜,1❤️2-헥산다이올,카보머,알지닌,캐모마일꽃오일",피부진정,"지성, 복합성",https://www.bonajour.com/web/product/big/202010/d26a90aba5634f3ec8a4887b48eec4ad.jpg,VeganSociety
보나쥬르,한국,스킨/토너,프로폴리스 에너지 토너 205ml,BJ4,27000,"프로폴리스추출물,부틸렌글라이콜,글리세린,프로판다이올,정제수,1❤️2-헥산다이올,병풀추출물,모란뿌리추출물,하이드록시아세토페논,에틸헥실글리세린,카보머,맥아추출물,소듐하이알루로네이트,알지닌,잔탄검,알로에베라잎추출물,바이오플라보노이드,하이드록시프로필트라이모늄하이알루로네이트,브로콜리추출물,하이드롤라이즈드하이알루로닉애씨드,소듐아세틸레이티드하이알루로네이트,하이알루로닉애씨드,하이드롤라이즈드소듐하이알루로네이트,소듐하이알루로네이트크로스폴리머,포타슘하이알루로네이트","수분공급, 피부장벽강화, 피부진정, 생기","지성, 복합성",https://www.bonajour.com/web/product/big/202009/e03996ade582f9dcef21fe281e4c80a3.jpg,VeganSociety
보나쥬르,한국,스킨/토너,바이옴 쉴드 5X 세라 토너 150ml,BJ5,26000,"갈락토미세스발효여과물,정제수,부틸렌글라이콜,글리세린,다이프로필렌글라이콜,메틸프로판다이올,비피다발효용해물,호스테일켈프추출물,클로렐라불가리스추출물,세라마이드에이에스,세라마이드에이피,세라마이드엔에스,세라마이드이오피,세라마이드엔피,베타인,사카라이드아이소머레이트,광곽향오일,라반딘오일,연필향나무오일,센티드제라늄꽃오일,불가리스쑥오일,로즈마리잎오일,베르가모트오일,폴리글리세릴-10라우레이트,1❤️2-헥산다이올,펜틸렌글라이콜,잔탄검,알란토인,콜레스테롤,해수,아데노신,하이드로제네이티드레시틴,글리세릴스테아레이트,카프릴릴글라이콜,에틸헥실글리세린,페네틸알코올","수분공급, 보습",건성,https://www.bonajour.com/web/product/big/202109/a253439bff3a131c9ee172ddc3ee40b3.jpg,VeganSociety
보나쥬르,한국,스킨/토너,아크 그린티 스킨 150ml,BJ6,10000,"정제수,부틸렌글라이콜,녹차추출물,에피갈로카테킨갈레이트,효모발효물,연꽃잎추출물,삼나무잎추출물,약모밀추출물,석류추출물,무화과추출물,뽕나무열매추출물,은행추출물,펜틸렌글라이콜,1❤️2-헥산다이올,카프릴릴글라이콜,변성알코올","피부수렴, 진정, 피지조절","지성, 복합성",https://www.bonajour.com/web/product/big/202103/ce11bcd51134d50a1f8186a3e63a5a68.jpg,VeganSociety
보나쥬르,한국,에센스/세럼/앰플,로즈스템설 탄력 앰플 30ml,BJ7,38800,"프로방스장미꽃수,다마스크장미캘러스배양추출물,부틸렌글라이콜,정제수,알부틴,1❤️2-헥산다이올,폴리글루타믹애씨드,프로판다이올,로우스위트블루베리추출물,인디안구스베리열매추출물,크랜베리추출물,아사이팜열매추출물,한련초추출물,한련초잎추출물,인도멀구슬나무꽃추출물,아이비고드열매추출물,인도멀구슬나무잎추출물,드럼스틱씨오일,아데노신,카프릴하이드록사믹애씨드,폴리글리세릴-10라우레이트,카보머,알지닌,에틸헥실글리세린","미백, 피부결, 모공, 탄력, 리페어","건성, 지성",https://www.bonajour.com/web/product/big/202209/5d94966694a04b3cbf536875ba7f3f6d.jpg,VeganSociety
보나쥬르,한국,에센스/세럼/앰플,유기농 호호바 오일 12ml,BJ8,18000,호호바씨오일,보습,"건성, 민감성, 복합성",https://www.bonajour.com/web/product/big/202111/1d31390fcefb2adbd9748a36bae459ec.jpg,VeganSociety
보나쥬르,한국,에센스/세럼/앰플,유기농 티트리 오일 10ml,BJ9,18000,"티트리잎오일,아이소유제놀,리모넨","진정, 트러블","건성, 복합성",https://www.bonajour.com/web/product/big/202212/b6269933ef27d6140028704beaff8569.jpg,VeganSociety
보나쥬르,한국,에센스/세럼/앰플,더마 MDK 리페어 앰플 13g,BJ10,28000,"병풀추출물,부틸렌글라이콜,프로판다이올,나이아신아마이드,1❤️2-헥산다이올,하이드롤라이즈드글라이코사미노글리칸,글리세린,아시아티코사이드,아시아틱애씨드,마데카식애씨드,알란토인,다이포타슘글리시리제이트,펜틸렌글라이콜,카프릴릴글라이콜,하이드록시에틸셀룰로오스","진정, 트러블","건성, 민감성",https://www.bonajour.com/web/product/big/202012/2e77e7e79dec2c815c63c7669bc83089.jpg,VeganSociety
보나쥬르,한국,에센스/세럼/앰플,EGF 고보습 퍼스트 에센스 130ml,BJ11,54800,"검은서양송로추출물,글리세린,펜틸렌글라이콜,정제수,메틸글루세스-20,시어버터,부틸렌글라이콜,나이아신아마이드,폴리글리세릴-10올리에이트,1❤️2-헥산다이올,알에이치-올리고펩타이드-1,하이드롤라이즈드하이알루로닉애씨드,소듐아세틸레이티드하이알루로네이트,소듐하이알루로네이트,프로판다이올,폴리글리세릴-10라우레이트,하이드로제네이티드레시틴,카프릴릴글라이콜,아스파틱애씨드,류신,알라닌,라이신,타이로신,페닐알라닌,글라이신,발린,세린,글루타믹애씨드,트레오닌,프롤린,아이소류신,히스티딘,메티오닌,시스테인,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,알지닌,유향나무오일,아데노신,에틸헥실글리세린,잔탄검,폴리쿼터늄-51",보습,"건성, 민감성, 중성",https://www.bonajour.com/web/product/big/202201/ccf645201eae70c06db87460626c77bd.jpg,VeganSociety
보나쥬르,한국,에센스/세럼/앰플,프로폴리스 유수분 세럼 100ml,BJ12,22500,"프로폴리스추출물,부틸렌글라이콜,글리세린,정제수,녹차추출물,흰버드나무껍질추출물,효모발효물,삼나무잎추출물,연꽃잎추출물,질경이추출물,감나무잎추출물,당느릅나무껍질추출물,호스테일켈프추출물,글레디트시아아우스트랄리스가시추출물,구릿대뿌리추출물,라케모사승마뿌리추출물,자란뿌리추출물,쌀추출물,녹두씨추출물,하늘타리뿌리추출물,닥나무뿌리추출물,클로브꽃추출물,녹각사씨추출물,크랜베리추출물,로우스위트블루베리추출물,소듐카보머,펜틸렌글라이콜,1❤️2-헥산다이올,카프릴릴글라이콜,에피갈로카테킨갈레이트","수분공급, 피부장벽, 피지조절","지성, 복합성",https://www.bonajour.com/web/product/big/202303/d3aee8cfe66230af78ad9fac665b6b4f.jpg,VeganSociety
보나쥬르,한국,로션/크림,비건 그린티 워터크림 100ml,BJ13,22000,"정제수,부틸렌글라이콜,카프릴릭/카프릭트라이글리세라이드,녹차추출물,식물성스쿠알란,나이아신아마이드,글리세린,다이카프릴릴카보네이트,소듐하이알루로네이트,폴리글루타믹애씨드,카퍼트라이펩타이드-1,에스에이치-폴리펩타이드-7,에스에이치-데카펩타이드-7,에스에이치-옥타펩타이드-4,에스에이치-올리고펩타이드-9,에스에이치-펜타펩타이드-19,글리세릴스테아레이트,바오밥나무씨오일,알란토인,다이포타슘글리시리제이트,판테놀,세테아릴알코올,1❤️2-헥산다이올,아데노신,카보머,알지닌,다이소듐이디티에이,프로판다이올,카프릴하이드록사믹애씨드,소듐폴리아크릴로일다이메틸타우레이트,다이카프릴릴에터,펜틸렌글라이콜,폴리글리세릴-10다이라우레이트,카프릴릴글라이콜,토코페롤","수분공급, 보습","민감성, 복합성",https://www.bonajour.com/web/product/big/202303/dd358335839a82c015384f2bfab7cafd.jpg,VeganSociety
보나쥬르,한국,로션/크림,비건 펩타이드 워터크림 100ml,BJ14,22000,"정제수,부틸렌글라이콜,사이클로펜타실록세인,글리세린,해바라기씨오일,소듐하이알루로네이트,폴리글루타믹애씨드,페닐트라이메티콘,스쿠알란,옥틸도데칸올,글리세레스-26,펜틸렌글라이콜,버지니아풍년화수,글리세릴스테아레이트시트레이트,폴리글리세릴-3다이스테아레이트,폴리글리세릴-10다이라우레이트,다이포타슘글리시리제이트,니코티노일다이펩타이드-23,아세틸헥사펩타이드-8,1❤️2-헥산다이올,카보머,알지닌,알란토인,덱스판테놀,다이메티콘크로스폴리머,소듐폴리아크릴로일다이메틸타우레이트,카프릴릴글라이콜,다이카프릴릴에터,아데노신,프로판다이올,카프릴하이드록사믹애씨드","수분공급, 피부장벽","지성, 복합성",https://www.bonajour.com/web/product/big/202206/22a088220d437c36e881e64516666d21.jpg,VeganSociety
빌리프,한국,스킨/토너,슈퍼 드랍스-비타민C 워터 트리트먼트 150ml,BF1,42000,"정제수,프로판다이올,글리세린,변성알코올,1❤️2-헥산다이올,다이페닐다이메티콘,카프릴릭/카프릭/석시닉트라이글리세라이드,알로에베라잎즙,하이드롤라이즈드하이알루로닉애씨드,소듐하이알루로네이트,하이드롤라이즈드소듐하이알루로네이트,소듐하이알루로네이트크로스폴리머,하이드록시프로필트라이모늄하이알루로네이트,페룰릭애씨드,알로에베라잎폴리사카라이드,개박하추출물,귀리커넬추출물,라즈베리잎추출물,포트마리골드꽃추출물,와일드인디고뿌리추출물,별꽃추출물,레이디스맨틀잎추출물,쇠뜨기잎추출물,쐐기풀잎추출물,다이카프릴릴에터,마그네슘설페이트,젤란검,부틸렌글라이콜,소듐시트레이트,토코페롤,펜틸렌글라이콜,에틸헥실글리세린,수용성프로테오글리칸,라임전초오일,오렌지껍질오일,센티드제라늄꽃오일,로즈마리잎오일,리모넨,시트로넬올,시트랄,제라니올,리날룰",미백,모든피부,https://belifmall.com/web/product/big/202309/cd3768339afee4f0f7dc56c45008e517.jpg,한국비건인증원
빌리프,한국,스킨/토너,더 화이트 디콕션-얼티미트 브라이트닝 토너 200ml,BF2,38000,"정제수,변성알코올,부틸렌글라이콜,1❤️2-헥산다이올,글리세레스-26,나이아신아마이드,하이드록시에틸피페라진에탄설포닉애씨드,판테놀,히더추출물,피버퓨추출물,와일드티즐추출물,귀리커넬추출물,포트마리골드꽃추출물,개박하추출물,라즈베리잎추출물,와일드인디고뿌리추출물,별꽃추출물,서양톱풀꽃추출물,다마스크장미꽃추출물,라벤더꽃추출물,캐모마일꽃추출물,병풀추출물,감초추출물,녹차추출물,황금추출물,호장근추출물,로즈마리잎추출물,조류추출물,소듐하이알루로네이트,피이지-40하이드로제네이티드캐스터오일,트로메타민,하이드록시에틸셀룰로오스,옥틸도데세스-16,향료,시트로넬올,리모넨","보습,각질",모든피부,https://belifmall.com/web/product/big/202309/1c216574274d7d45cc6ab3ce5c16a652.jpg,한국비건인증원
빌리프,한국,스킨/토너,슈퍼 드랍스-히알루씨드 워터 트리트먼트 150ml,BF3,42000,"정제수,프로판다이올,글리세린,변성알코올,1❤️2-헥산다이올,다이페닐다이메티콘,카프릴릭/카프릭/석시닉트라이글리세라이드,알로에베라잎즙,하이드롤라이즈드하이알루로닉애씨드,소듐하이알루로네이트,하이드롤라이즈드소듐하이알루로네이트,소듐하이알루로네이트크로스폴리머,하이드록시프로필트라이모늄하이알루로네이트,페룰릭애씨드,알로에베라잎폴리사카라이드,개박하추출물,귀리커넬추출물,라즈베리잎추출물,포트마리골드꽃추출물,와일드인디고뿌리추출물,별꽃추출물,레이디스맨틀잎추출물,쇠뜨기잎추출물,쐐기풀잎추출물,다이카프릴릴에터,마그네슘설페이트,젤란검,부틸렌글라이콜,소듐시트레이트,토코페롤,펜틸렌글라이콜,에틸헥실글리세린,수용성프로테오글리칸,라임전초오일,오렌지껍질오일,센티드제라늄꽃오일,로즈마리잎오일,리모넨,시트로넬올,시트랄,제라니올,리날룰","보습,수분공급",모든피부,https://belifmall.com/web/product/big/202309/aa7484bc7e80d7ec7089dc84b4921360.jpg,한국비건인증원
빌리프,한국,스킨/토너,맨올로지 101 프리 토너 200ml,BF4,32000,"정제수,다이프로필렌글라이콜,1❤️2-헥산다이올,글리세린,부틸렌글라이콜,서양톱풀추출물,딜추출물,피버퓨추출물,유칼립투스잎추출물,로즈힙열매추출물,애플민트잎추출물,소듐하이알루로네이트,바이오사카라이드검-1,카프릴릭/카프릭트라이글리세라이드,소듐시트레이트,시트릭애씨드,트라이소듐이디티에이,소듐폴리아크릴레이트,에틸헥실글리세린,옥틸도데세스-16,피이지-40하이드로제네이티드캐스터오일","보습,수분공급",모든피부,https://belifmall.com/web/product/big/202309/1e1bb50de4c200cd063926d919181ea0.jpg,한국비건인증원
빌리프,한국,스킨/토너,빌리프 프라블럼 솔루션 비건 토너,BF5,35000,"정제수,프로판다이올,나이아신아마이드,1❤️2-헥산다이올,하이드록시에틸우레아,하이드록시에틸피페라진에탄설포닉애씨드,귀리커넬추출물,포트마리골드꽃추출물,개박하추출물,라즈베리잎추출물,와일드인디고뿌리추출물,별꽃추출물,우엉뿌리추출물,로즈마리잎추출물,라벤더꽃추출물,에키네시아추출물,티트리추출물,유칼립투스잎추출물,애플민트잎추출물,로즈힙열매추출물,토타롤,4-터피네올,글리세린,부틸렌글라이콜,폴리글리세릴-10스테아레이트,폴리글리세릴-10올리에이트,트로메타민,소듐하이알루로네이트,다이포타슘글리시리제이트,베타-글루칸,오렌지껍질오일,센티드제라늄꽃오일,리모넨,시트로넬올,제라니올,리날룰","진정,트러블","지성, 민감성",https://belifmall.com/web/product/big/202309/305ebb38924d2807e8607a89e30abdd3.jpg,한국비건인증원
빌리프,한국,스킨/토너,시카 수딩 토너 200ml,BF6,35000,"정제수,다이프로필렌글라이콜,글리세레스-26,1❤️2-헥산다이올,글리세린,별꽃추출물,레이디스맨틀잎추출물,쇠뜨기잎추출물,쐐기풀잎추출물,귀리커넬추출물,포트마리골드꽃추출물,개박하추출물,라즈베리잎추출물,와일드인디고뿌리추출물,마데카소사이드,병풀잎추출물,덱스트린,카카오씨추출물,부틸렌글라이콜,솔비톨,비스-피이지-18메틸에터다이메틸실레인,판테놀,피이지-40하이드로제네이티드캐스터오일,트라이에틸헥사노인,자일리틸글루코사이드,락토바실러스/콩발효추출물,페닐트라이메티콘,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,안하이드로자일리톨,트로메타민,효모/감자추출물발효여과물,락토바실러스발효물,울금뿌리추출물,효모/보리씨발효여과물,자일리톨,라우릴다이메티콘/폴리글리세린-3크로스폴리머,폴리메틸실세스퀴옥세인,폴리쿼터늄-51,알진,글루코오스,트라이소듐이디티에이,에틸헥실글리세린,바이오사카라이드검-1,오렌지껍질오일,라임전초오일,로즈마리잎오일,센티드제라늄꽃오일,시트랄,시트로넬올,리모넨,제라니올,리날룰","보습,진정",민감성,https://belifmall.com/web/product/big/202309/1953e969ff4f19163420973814fee5a2.jpg,한국비건인증원
